INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA,PROPERTY_CONDITION,CASE
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CN(C)C(=O)N(CCNCc1ccc(Cl)c(Cl)c1)c1cc(=O)c2ccccc2[nH]1,[4*]CC([4*])CN[5*],[1*]C(=O)N([5*])CC[4*],0.006431737449020147,4.112700000000003,432.111981304,0.5752606235341711,2.6535008189571236,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CC(CCCNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,[4*]CC(C[4*])N(C)C,[4*]CCCC(C)C[4*],0.004594013560563326,5.452900000000004,417.13746778,0.40508276537491456,2.878435038658944,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CC(CCCNc1cc(=O)c2ccccc2[nH]1)CNCc1ccc(Cl)c(Cl)c1,[4*]CC(C[4*])N(C)C,[4*]CCCC(C)C[4*],0.004589874763041735,5.452900000000004,417.13746778,0.40508276537491456,2.874864461735868,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CN(C)[C@@H](Cc1ccc(Cl)c(Cl)c1)c1n[nH]c(CNc2cc(=O)c3ccccc3[nH]2)n1,[4*]CC([4*])CNC[8*],[4*]Cc1nc([C@@H]([4*])C[8*])n[nH]1,0.004318040795624256,4.410500000000002,456.12321468400006,0.38266588382130323,3.3268793269693084,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CN(C)C1(c2ccc(Cl)c(Cl)c2)CCC(=NOc2cc(=O)c3ccccc3[nH]2)CC1,[4*]C(CN[5*])CNC[8*],[3*]ON=C1CCC([15*])([15*])CC1,0.0016475578304380178,5.600800000000005,443.116732336,0.5332284235134637,3.1293558426929433,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CN(C)C1(c2ccc(Cl)c(Cl)c2)CCCC(NC(=O)c2cc(=O)c3ccccc3[nH]2)C1,[4*]C(CN[5*])CNC[8*],[6*]C(=O)NC1CCCC([15*])([15*])C1,0.001622672425583005,4.964400000000003,457.1323824,0.5807915931465321,3.3969288891824068,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,O=c1cc(NC(c2ccc(Cl)c(Cl)c2)C2CCOCC2)[nH]c2ccccc12,[4*]CC(CNC[8*])N(C)C,[4*]C([8*])C1CCOCC1,0.0006718916702084243,5.414700000000004,402.09018324,0.6121999085378007,3.0296858374911073,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CN1CCCCC1C(Nc1cc(=O)c2ccccc2[nH]1)c1ccc(Cl)c(Cl)c1,[4*]CC(CNC[8*])N(C)C,[4*]C([8*])C1CCCCN1C,0.0006710617453791201,5.472400000000005,415.121817716,0.59289047778647,3.3842056281206556,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,O=c1cc(C(c2ccc(Cl)c(Cl)c2)C2CC[S+]([O-])CC2)[nH]c2ccccc12,[5*]NCC(CNC[8*])N(C)C,[8*]C([8*])C1CC[S+]([O-])CC1,0.0005882264231331646,5.125500000000004,419.051355208,0.5979029645836927,3.795921340449687,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,O=C(NCCCCCCc1ccc(Cl)c(Cl)c1)c1cc(=O)c2ccccc2[nH]1,[5*]NCC(CNC[8*])N(C)C,[6*]C(=O)NCCCCCC[8*],0.0005281147896312177,5.367800000000004,416.105833304,0.48446573991080616,2.139393121585739,Mw 0.00 / logP 1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CN(C(C)C)C3)cc2)c2ccccc2n1,[4*]C1([15*])CCCCC1,[4*]C1([15*])CN(C(C)C)C1,0.007002855185419321,2.3687199999999997,484.17804099600005,0.3315434874464552,2.719760797823998,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CN(C)C3)cc2)c2ccccc2n1,[4*]C1([15*])CCCCC1,[4*]C1([15*])CN(C)C1,0.0069978851824998856,1.5901199999999998,456.14674086800005,0.3646668129468977,2.631583177140966,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)N3C[C@H](C#N)C[C@H]3C(=O)NO)cc2)c2ccccc2n1,[5*]NC1([15*])CCCCC1,[5*]N1C[C@H](C#N)C[C@H]1[13*],0.006862225476652384,2.5304,466.131090804,0.42126210639773976,3.3527488869206294,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC(C(N)=O)C3(C)COC3)cc2)c2ccccc2n1,[5*]NC1(C(=O)NO)CCCCC1,[5*]NC(C(N)=O)C1(C)COC1,0.004510482773184776,2.29092,455.1514919,0.537664067626178,3.1137182273170234,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2coc(/C=C/S(=O)(=O)NC3(C(=O)NO)CCCCC3)c2)c2ccccc2n1,[12*]S(=O)(=O)c1ccc([16*])cc1,[12*]S(=O)(=O)/C=C/c1cc([16*])co1,0.0017961285775527358,3.813620000000003,485.162056584,0.32655145081089887,3.2723566673635407,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CNC(=O)[C@@H](NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)C(C)(C)O,[4*]C1(C(=O)NO)CCCCC1,[4*][C@H](C(=O)NC)C(C)(C)O,0.0017120467964559793,2.286020000000001,457.167141964,0.47775193864071014,2.89326970842019,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCOC(=O)[C@H](CO)NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,[4*]C1(C(=O)NO)CCCCC1,[4*][C@@H](CO)C(=O)OCC,0.0017117633251473308,2.3245199999999997,444.13550748800003,0.4868590731980956,2.659065129959421,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc2[nH]nnc2c(C)c1COc1ccc(S(=O)(=O)NC2(C(=O)NO)CCCCC2)cc1,[16*]c1cc(C)nc2ccccc12,[16*]c1c(C)cc2[nH]nnc2c1C,0.0016831133980304003,2.64034,473.173289964,0.3046588841942737,3.041696132246754,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CC(C)Oc1cnc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)nc1,[16*]c1cc(C)nc2ccccc12,[14*]c1ncc(OC(C)C)cn1,0.0016816715942695737,2.3293999999999997,464.17295561599997,0.37944101332622404,2.7839617423959364,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CC(=O)c1c(F)cncc1COc1ccc(S(=O)(=O)NC2(C(=O)NO)CCCCC2)cc1,[16*]c1cc(C)nc2ccccc12,[16*]c1cncc(F)c1C(C)=O,0.0016806651838123798,2.4889,465.13698470799994,0.3096634292097703,2.8269461849197057,Mw 0.00 / logP -1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CC(C)=Cc1cccc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c1,[16*]c1cc(C)nc2ccccc12,[16*]c1cccc(C=C(C)C)c1,0.009687409736216068,4.175400000000002,458.18754306,0.4066759915888593,2.629844819319013,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CNC(=O)C1(NS(=O)(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)CCCCC1,[6*]C(=O)NO,[6*]C(=O)NC,0.0066396864131093025,3.849420000000003,467.187877408,0.5501296402121546,2.5054944005536015,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,COCC(=O)C1(NS(=O)(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)CCCCC1,[6*]C(=O)NO,[6*]C(=O)COC,0.006634702906012535,4.318920000000004,482.18754306000005,0.4881685683507087,2.6099095618916923,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCN([C@@H](CC(C)C)C(N)=O)S(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,[5*]NC1(C(=O)NO)CCCCC1,[5*]N(CC)[C@@H](CC(C)C)C(N)=O,0.001999231055378914,4.032820000000002,469.203527472,0.4828443746158811,2.92434327100894,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CC[C@H]1CN2CCC[C@@H]2CN1S(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,[5*]NC1(C(=O)NO)CCCCC1,[5*]N1C[C@H]2CCCN2C[C@@H]1CC,0.00199874653480947,4.369520000000004,465.20861285200004,0.5410041678431325,3.167702539787287,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)N[C@H](C)[C@@H](O)c3ccccc3)cc2)c2ccccc2n1,[5*]NC1(C(=O)NO)CCCCC1,[5*]N[C@H](C)[C@@H](O)c1ccccc1,0.0019974568858742714,4.522620000000003,462.161328312,0.4018715107217143,2.9230295584796817,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COCc2ccc(NC(=O)NC3(C(=O)NO)CCCCC3)cc2F)c2ccccc2n1,[12*]S(=O)(=O)c1ccc([16*])cc1,[1*]C(=O)Nc1ccc(C[4*])c(F)c1,0.001872753375209868,4.728920000000002,480.217283628,0.28854044651064287,2.689750370481635,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(/C=N/OC(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,[12*]S(=O)(=O)c1ccc([16*])cc1,[1*]C(=O)O/N=C/c1ccc([16*])cc1,0.0018714710604399443,4.390620000000004,476.205969996,0.2011990047781365,2.7963629584481247,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC(C)(C(C)(C)O)C(F)(F)F)cc2)c2ccccc2n1,[4*]C1(C(=O)NO)CCCCC1,[4*]C(C)(C(C)(C)O)C(F)(F)F,0.0008396279881708324,4.492420000000004,482.14871294,0.5180688211178006,3.0913342632491982,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCOC(=O)[C@@H](NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)[C@@H](C)CC,[4*]C1(C(=O)NO)CCCCC1,[4*][C@H](C(=O)OCC)[C@@H](C)CC,0.0008395863696932793,4.378320000000004,470.18754306000005,0.44208831424562606,2.9741328495919,Mw 0.00 / logP 1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N4CC(=O)N(C)[C@H]5CCC[C@@H]54)ncc23)ccn1,[5*]NCc1cn2c(C)cccc2n1,[5*]N1CC(=O)N(C)[C@H]2CCC[C@@H]21,0.0022990303114056587,2.555320000000001,405.1913229760001,0.6813685230597548,3.742565358593323,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,COCCn1cncc1CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,[14*]c1cn2c(C)cccc2n1,[14*]c1cncn1CCOC,0.0018563391640782356,2.4929200000000007,406.18657194400004,0.4333350840463638,2.9029631574066244,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4[nH]c(C(C)O)nc4C)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1[nH]c(C(C)O)nc1C,0.0018559431191533804,2.734840000000001,406.18657194400004,0.34456643481449667,3.619565881938093,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,COCc1cc(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)n(C)n1,[14*]c1cn2c(C)cccc2n1,[14*]c1cc(COC)nn1C,0.0018558885203674436,2.5299200000000006,406.1865719440001,0.45218337575337036,2.9409160720941827,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nccc(N(C)C)n4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1nccc(N(C)C)n1,0.0018555625574663281,2.5060200000000004,403.1869062920001,0.4674751206915324,2.957423585511,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccnc(N(C)C)n4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1ccnc(N(C)C)n1,0.0018545868806540966,2.5060200000000004,403.1869062920001,0.4674751206915324,2.8969255533106413,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nnn(C(C)(C)C)n4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1nnn(C(C)(C)C)n1,0.001854318892583251,2.3915200000000008,406.19780532400006,0.4726544033047332,3.1285967476703167,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CN)c4nccs4)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*][C@@H](CN)c1nccs1,0.0012627645628526807,2.60632,394.13242819600003,0.41091813169903585,3.4168114702828767,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CC(C)C)c4nn[nH]n4)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*][C@@H](CC(C)C)c1nn[nH]n1,0.001262702513486147,2.7503200000000003,406.1978053240001,0.384278213647961,3.48495205893483,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,COc1ccc(C(CN)NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)cn1,[4*]Cc1cn2c(C)cccc2n1,[4*]C(CN)c1ccc(OC)nc1,0.0012625724775716662,2.55342,418.1865719440001,0.37656411514217175,3.3272556941414626,Mw 0.00 / logP -1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(C(C)(C)C)o4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1ccc(C(C)(C)C)o1,0.0065103149972856045,4.5405200000000026,404.19607400800004,0.4626080335711982,2.892122358530047,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4c(Cl)csc4C)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[16*]c1c(Cl)csc1C,0.006493992172181606,4.673340000000003,412.08730784400007,0.4533533919340118,2.975191967739587,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cc5ccc(F)cc5o4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1cc2ccc(F)cc2o1,0.006488806568086147,4.535320000000002,416.13970200400007,0.39868495201924037,2.7891821651408595,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(C(C)(F)F)cc4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[16*]c1ccc(C(C)(F)F)cc1,0.006487932987511158,4.761720000000003,422.16666570000007,0.43203339065199486,2.71508639591009,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc5[nH]c(C)cc45)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[16*]c1cccc2[nH]c(C)cc12,0.006485348101705313,4.439740000000001,411.18075829200006,0.35022314388729503,2.767454472833167,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccccc4CN=[N+]=[N-])ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[16*]c1ccccc1CN=[N+]=[N-],0.006476285867393017,4.460320000000003,413.1712562280002,0.24331213532764792,2.908159088217783,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1ccc2oc(CNC(=O)Nc3cc4[nH]nc(-c5ccnc(C)c5)c4cn3)cc2c1,[14*]c1cn2c(C)cccc2n1,[14*]c1cc2cc(C)ccc2o1,0.006475131027400494,4.704640000000002,412.16477388000004,0.396250568577587,2.764594472833167,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccccc4Cl)ncc23)ccn1,[5*]NCc1cn2c(C)cccc2n1,[5*]NC(C)c1ccccc1Cl,0.005374313797801733,4.864420000000003,406.1308869080001,0.4504012413568711,3.0211416717732984,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cc(Cl)ccc4C)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*]Cc1cc(Cl)ccc1C,0.002604878041893244,4.611840000000003,406.13088690800004,0.4607148871678393,2.608429703726971,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC45CC6CC(CC(C6)C4)C5)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*]CC12CC3CC(CC(C3)C1)C2,0.0026041993405669928,4.666220000000004,416.23245951600006,0.5760137384923478,4.011319314001721,Mw 0.00 / logP 1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,[11CH3]Oc1ccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)cn1,[16*]c1cccc(Cl)c1,[16*]c1ccc(O[11CH3])nc1,0.0058509293012320995,3.6414,428.1027039600001,0.5027282982282698,2.940143121601336,Mw 0.00 / logP -1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,OOc1ccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)cc1,[16*]c1cccc(Cl)c1,[16*]c1ccc(OO)cc1,0.005844618659466505,4.089600000000001,430.07528594800016,0.31436147675842907,2.99780525177885,Mw 0.00 / logP -1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,[O-][S+](NCCc1cccc(Cl)c1)c1ccc(Nc2cc(C3CC3)n[nH]2)nc1,[5*]Nc1ncc(Br)c([14*])n1,[5*]N[S+]([O-])c1ccc([14*])nc1,0.003122465219348669,3.934000000000001,401.10770894000007,0.4974181378007795,3.8935970800946587,Mw 0.00 / logP -1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,COc1cnc(Nc2nc(NCCc3cccc(Cl)c3)ncc2Br)nc1,[14*]c1cc(C2CC2)n[nH]1,[14*]c1ncc(OC)cn1,0.0020131312776356936,4.0893000000000015,434.025748912,0.577949371191218,2.4937537971559696,Mw 0.00 / logP -1.00,case1
