INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA,PROPERTY_CONDITION,CASE
1,c1ccc2nc(COc3ccc(-c4[nH]ncc4-c4ccncn4)cc3)ccc2c1,Fc1ccc2onc(-c3ccc(OCc4ccc5ccccc5n4)cc3)c2c1,[14*]c1[nH]ncc1-c1ccncn1,[14*]c1noc2ccc(F)cc12,0.001824783394113183,5.761100000000004,370.1117559400001,0.4034163663333559,2.1813391479990845,Mw 0.00 / logP 1.00,case1
1,c1ccc2nc(COc3ccc(-c4[nH]ncc4-c4ccncn4)cc3)ccc2c1,Cc1ccc2nccc(-c3ccc(OCc4ccc5ccccc5n4)cc3)c2n1,[14*]c1[nH]ncc1-c1ccncn1,[16*]c1ccnc2ccc(C)nc12,0.0018237490439787507,5.732420000000005,377.1528122280001,0.4010746146715045,2.1745396979076297,Mw 0.00 / logP 1.00,case1
1,c1ccc2nc(COc3ccc(-c4[nH]ncc4-c4ccncn4)cc3)ccc2c1,c1ccc(-c2cn[nH]c2-c2ccc(OCc3ccc4ccccc4n3)cc2)cc1,[14*]c1[nH]ncc1-c1ccncn1,[14*]c1[nH]ncc1-c1ccccc1,0.0018220961792394519,5.870900000000004,377.152812228,0.4165820501129907,2.1103911814681755,Mw 0.00 / logP 1.00,case1
1,c1ccc2nc(COc3ccc(-c4[nH]ncc4-c4ccncn4)cc3)ccc2c1,CC(C)Oc1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)nc1,[14*]c1[nH]ncc1-c1ccncn1,[14*]c1ccc(OC(C)C)cn1,0.00182163727004081,5.663000000000005,370.16812794400005,0.43899200665150906,2.0912505090153832,Mw 0.00 / logP 1.00,case1
1,c1ccc2nc(COc3ccc(-c4[nH]ncc4-c4ccncn4)cc3)ccc2c1,c1ccc2nc(COc3ccc(-c4ccc(-n5cccn5)cc4)cc3)ccc2c1,[14*]c1[nH]ncc1-c1ccncn1,[16*]c1ccc(-n2cccn2)cc1,0.0018214769661426544,5.6665000000000045,377.152812228,0.3963136664619498,2.0454479453939047,Mw 0.00 / logP 1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(CCc1ccnnc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,[16*]c1ccccc1,[16*]c1ccnnc1,0.011680864728987217,2.993100000000001,464.2223690080001,0.4623141878243688,2.8904869605451733,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,CC(C)(C)NC(=O)N1CCN(CC(O)COc2ccccc2C(=O)CCc2ccccc2)CC1,[16*]c1ccc(F)cc1,[1*]C(=O)NC(C)(C)C,0.004660943988710642,3.3675000000000024,467.278406664,0.5528737295251309,2.735544259496221,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(CCc1ccccc1)c1cc(O)cc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)c1,[16*]c1ccccc1[16*],[16*]c1cc([16*])cc(O)c1,0.00399105716496706,3.908700000000003,478.2267856920001,0.4307471246862087,2.737066181690409,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(CCc1ccccc1)c1cc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)c[n+]([O-])c1,[16*]c1ccccc1[16*],[16*]c1cc([16*])c[n+]([O-])c1,0.003925847355276346,2.836500000000001,479.22203466,0.2737365058754673,3.0545255876310007,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,Cc1nc(COCC(O)CN2CCN(c3ccc(F)cc3)CC2)ccc1C(=O)CCc1ccccc1,[16*]c1ccccc1[16*],[4*]Cc1ccc([16*])c(C)n1,0.003924156539142132,4.0443200000000035,491.25842016799993,0.4085801071744951,2.8713742336370984,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=CN(c1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CC[8*],[5*]N([5*])C=O,0.0022287650499492884,3.682100000000002,449.21146997600005,0.5053352927165168,2.852258539394402,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,CC(Br)C(=O)N(CC(O)CN1CCN(c2ccc(F)cc2)CC1)c1ccccc1,[3*]Oc1ccccc1C(=O)CC[8*],[5*]N([5*])C(=O)C(C)Br,0.0012481851736083627,3.1252000000000013,463.127067424,0.6402954837582495,3.0781920997259364,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(Nc1ccncc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CCc1ccccc1,[6*]C(=O)Nc1ccncc1,0.000787162862252444,3.0349000000000013,450.20671894400004,0.5494625702538405,2.5938099817020923,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(O)C(c1cccnc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CCc1ccccc1,[8*]C(C(=O)O)c1cccnc1,0.0007860426558181643,2.999100000000001,465.206384596,0.5024999906938225,3.107554321092942,Mw 0.00 / logP -1.00,case1
2,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,COc1cc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)ccc1C(O)c1ccccc1,[8*]CCC(=O)c1ccccc1[16*],[8*]C(O)c1ccc([16*])cc1OC,0.0005481799598783255,3.4779000000000018,466.226785692,0.5035554512410415,2.929946314813508,Mw 0.00 / logP -1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,OC(COc1ccccc1C(c1ccccc1)c1ccccn1)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CC[8*],[8*]C([8*])c1ccccn1,0.006820910144597292,4.962800000000005,497.24785548400007,0.3541893016326999,3.091110777901262,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,CCCNC(c1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CC[8*],[8*]C([8*])NCCC,0.006802709307521582,4.476600000000004,477.279155612,0.4266255518152557,2.9541326326726622,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,CC(F)(c1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CC[8*],[8*]C([8*])(C)F,0.0067287469282746315,4.620600000000004,452.22753464000004,0.5411331135211841,3.0744231875605674,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,OC(COc1ccc(C(F)(F)c2ccccc2)cc1)CN1CCN(c2ccc(F)cc2)CC1,[3*]Oc1ccccc1C(=O)CC[8*],[3*]Oc1ccc(C([8*])(F)F)cc1,0.003972968086600304,4.527700000000003,456.2024627640001,0.5405463624425262,2.7059993389895425,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,OC(COc1ccccc1Oc1cccc(Cl)c1)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CCc1ccccc1,[3*]Oc1cccc(Cl)c1,0.003681252710521221,4.833300000000005,456.1615985920001,0.525529043357991,2.53502213341455,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,OC(COc1ccccc1CC1(c2ccccc2)CCC1)CN1CCN(c2ccc(F)cc2)CC1,[6*]C(=O)CCc1ccccc1,[8*]CC1(c2ccccc2)CCC1,0.0036613091360777617,5.052000000000005,474.26825658000007,0.47077964065034217,2.8268565002245243,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CC(n2cc(-c3ccc(F)cc3)cn2)C1,[5*]N1CCN([5*])CC1,[5*]N1CC(n2cc([16*])cn2)C1,0.0019555629696696997,4.801300000000005,499.22712004000005,0.30040408846664723,2.9225560903054113,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CC(c2ccc(F)cc2)[C@H](F)C1,[5*]N1CCN([5*])CC1,[5*]N1CC([15*])[C@H](F)C1,0.0018785948632284999,4.818400000000005,465.211550228,0.4364805691051749,3.3238580348896782,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,NC(=O)c1cccc(C(O)(c2ccc(F)cc2)c2ccccc2C(=O)CCc2ccccc2)c1,[3*]OCC(O)CN1CCN([5*])CC1,[8*]C([8*])(O)c1cccc(C(N)=O)c1,0.0008345299866050482,5.024300000000004,453.174021848,0.2902531082600041,2.7258305550949515,Mw 0.00 / logP 1.00,case1
3,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,O=C(CCc1ccccc1)c1ccccc1O[C@H](c1ccc(F)cc1)C1CCS(=O)(=O)CC1,[4*]CC(O)CN1CCN([5*])CC1,[4*][C@H]([8*])C1CCS(=O)(=O)CC1,0.0007918680203147233,5.586100000000005,466.16140856399994,0.4064194923001324,2.8497399057911625,Mw 0.00 / logP 1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=CNCCNC(=O)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,[4*]CCCCO,[4*]CCNC=O,0.011135289445519447,2.0781999999999994,431.084453664,0.3504221956588326,4.968807820599659,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(Nc1ccc(Br)cc1)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)N[C@@H]1CNOC1)C21CC1,[4*]CCCCO,[15*][C@@H]1CNOC1,0.011111694388091564,2.2356,431.084453664,0.6381695445390286,5.427557196666652,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,CC(N)C(=O)NC(=O)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,[4*]CCCCO,[1*]C(=O)C(C)N,0.011108051985502243,2.2059999999999995,431.084453664,0.6354118655325445,5.030855411964868,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(NCCCCO)[C@H]1[C@@H](OS(=O)(=O)CCCC(F)(F)F)[C@@H]2C=C[C@H]1C21CC1,[6*]C(=O)Nc1ccc(Br)cc1,[3*]OS(=O)(=O)CCCC(F)(F)F,0.00495500722900033,2.1448,425.14837859200003,0.3178873914760053,5.433869362938472,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,CN(CC(N)=O)C(=O)[C@@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,[6*]C(=O)NCCCCO,[6*]C(=O)N(C)CC(N)=O,0.003578354138880968,2.1597,431.084453664,0.6989564861832724,4.924090110784581,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(Nc1ccc(Br)cc1)[C@H]1[C@@H](C(=O)N2CC(O)C2)[C@H]2C=C[C@@H]1C21CC1,[6*]C(=O)NCCCCO,[6*]C(=O)N1CC(O)C1,0.003576601855456829,2.4191000000000003,416.073554632,0.7427874777095493,4.914653149844732,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(NCC(F)(F)Br)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCO)C21CC1,[5*]Nc1ccc(Br)cc1,[5*]NCC(F)(F)Br,0.0035405256785452366,1.8073999999999997,420.086011136,0.3179345709816564,5.310074783435541,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,COc1cccc(NC(=O)[C@@H]2[C@@H]3C=C[C@H]([C@H]2C(=O)NCCCCO)C32CC2)c1C(=O)O,[16*]c1ccc(Br)cc1,[16*]c1cccc(OC)c1C(=O)O,0.0014780040364712477,2.048999999999999,428.19473661599994,0.3524289179046773,4.936515065235706,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,Cc1nn(C)c(Cl)c1CNC(=O)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCO)C21CC1,[16*]c1ccc(Br)cc1,[4*]Cc1c(C)nn(C)c1Cl,0.0014773070579394698,1.7152199999999997,420.192818468,0.4403645910343125,5.134059735748449,Mw 0.00 / logP -1.00,case1
4,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(NCc1c(F)cnc(F)c1F)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCO)C21CC1,[16*]c1ccc(Br)cc1,[4*]Cc1c(F)cnc(F)c1F,0.0014769705012440681,1.8321999999999994,423.17697628799993,0.3380848270419566,5.286687892377835,Mw 0.00 / logP -1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(Nc1ccc(Br)cc1)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCC1CCC1)C21CC1,[4*]CCCCO,[4*]CC1CCC1,0.022692164406180382,4.132300000000003,428.10994014000005,0.6919567108204208,4.7718171323405505,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,CC(NC(=O)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1)C1CC1,[4*]CCCCO,[4*]C(C)C1CC1,0.022637825459241867,4.130700000000003,428.10994014000005,0.6920058414368158,4.985736809054265,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(Nc1ccc(Br)cc1)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)Nc1ccccn1)C21CC1,[4*]CCCCO,[14*]c1ccccn1,0.022606050595641136,4.2497000000000025,437.07388898000005,0.701693272535419,4.715203512736041,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,C=C(Cl)CNC(=O)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,[4*]CCCCO,[4*]CC(=C)Cl,0.022588806226849556,4.084700000000002,434.03966765999996,0.6846319168360533,4.992616611383193,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,CC[C@@H](NC(=O)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCO)C21CC1)c1ccc(Cl)cc1,[5*]Nc1ccc(Br)cc1,[5*]N[C@H](CC)c1ccc(Cl)cc1,0.012524635531008244,3.6244000000000023,430.20232053200004,0.4132297525026902,4.996671451383007,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,Cc1cc(Cl)cc(C)c1NC(=O)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCO)C21CC1,[16*]c1ccc(Br)cc1,[16*]c1c(C)cc(Cl)cc1C,0.007458528969436884,3.612440000000001,416.186670468,0.4689533752806531,4.932582620363835,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,Cc1cc(C)c(NC(=O)[C@@H]2[C@@H]3C=C[C@H]([C@H]2C(=O)NCCCCO)C32CC2)c(Cl)c1,[16*]c1ccc(Br)cc1,[16*]c1c(C)cc(C)cc1Cl,0.007455669809132814,3.612440000000002,416.186670468,0.46895337528065323,4.938896466517681,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,CCc1ccc(Cl)cc1NC(=O)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCO)C21CC1,[16*]c1ccc(Br)cc1,[16*]c1cc(Cl)ccc1CC,0.007447848562151194,3.5580000000000016,416.186670468,0.4475478221891462,4.880690932329647,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,O=C(NCCCCO)[C@H]1[C@@H](CNc2ccc(Cl)cc2Cl)[C@@H]2C=C[C@H]1C21CC1,[6*]C(=O)Nc1ccc(Br)cc1,[8*]CNc1ccc(Cl)cc1Cl,0.0028131031431257725,4.1224000000000025,408.137133432,0.4472048182189048,5.033607820599658,Mw 0.00 / logP 1.00,case1
5,O=C(NCCCCO)[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,CN(C(=O)[C@@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1)C1CCC1,[6*]C(=O)NCCCCO,[6*]C(=O)N(C)C1CCC1,0.0012189794797450304,4.226900000000003,428.10994014000005,0.7289028016363198,4.911076622219094,Mw 0.00 / logP 1.00,case1
6,Cc1cc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2F)no1,Cc1nnc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2F)[nH]1,[14*]c1cc(C)on1,[14*]c1nnc(C)[nH]1,0.009753424674272537,3.1379200000000003,354.1604374480001,0.7295674602623422,3.189769614203785,Mw 0.00 / logP -1.00,case1
6,Cc1cc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2F)no1,Nc1cnc(-c2ccc(C3CCC3)c(OCC3COCCO3)c2F)cn1,[14*]c1cc(C)on1,[13*]C1COCCO1,0.00973124336451292,2.9266000000000014,359.164519784,0.8841879823289525,3.3363707142291723,Mw 0.00 / logP -1.00,case1
6,Cc1cc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2F)no1,Nc1cnc(-c2ccc(C3CCC3)c(OC[C@H]3COCCO3)c2F)cn1,[4*]Cc1cc(C)on1,[4*]C[C@H]1COCCO1,0.004072204232215881,2.9266000000000014,359.164519784,0.8841879823289525,3.3363707142291723,Mw 0.00 / logP -1.00,case1
6,Cc1cc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2F)no1,Cn1cnnc1COc1c(C2CCC2)ccc(-c2cnc(N)cn2)c1F,[4*]Cc1cc(C)on1,[4*]Cc1nncn1C,0.0040712845511734486,2.8399,354.1604374480001,0.7573913843085215,2.948313273247445,Mw 0.00 / logP -1.00,case1
6,Cc1cc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2F)no1,C[N+](C)([O-])CCOc1c(C2CCC2)ccc(-c2cnc(N)cn2)c1F,[4*]Cc1cc(C)on1,[4*]CC[N+](C)(C)[O-],0.004071097820997238,3.085400000000001,346.1805041960001,0.6417167227723124,3.1383368549057398,Mw 0.00 / logP -1.00,case1
6,Cc1cc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2F)no1,Nc1cnc(-c2ccc(C3CCC3)c(OCCc3nc[nH]n3)c2F)cn1,[4*]Cc1cc(C)on1,[4*]CCc1nc[nH]n1,0.004070660565048456,2.8720000000000008,354.1604374480001,0.7054965710231431,3.288831335617507,Mw 0.00 / logP -1.00,case1
