INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA,PROPERTY_CONDITION,CASE
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,CN1CCCCC1C(Nc1cc(=O)c2ccccc2[nH]1)c1ccc(Cl)c(Cl)c1,[4*]CC(CNC[8*])N(C)C,[4*]C([8*])C1CCCCN1C,0.0006938724545761943,5.472400000000005,415.121817716,0.59289047778647,3.3842056281206556,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,O=c1cc(N[C@H](c2ccc(Cl)c(Cl)c2)[C@H]2CCCCN2)[nH]c2ccccc12,[4*]CC(CNC[8*])N(C)C,[4*][C@H]([8*])[C@H]1CCCCN1,0.0006917751161381602,5.130200000000003,401.10616765200007,0.567187073345648,3.412074326361104,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,O=c1cc(C(O)(c2ccc(Cl)c(Cl)c2)c2ccccn2)[nH]c2ccccc12,[5*]NCC(CNC[8*])N(C)C,[8*]C([8*])(O)c1ccccn1,0.0005965264863334596,4.514100000000003,396.04323304800005,0.5345799335782361,2.986593867922215,Mw 0.00 / logP 1.00,case1
1,CN(C)C(CNCc1ccc(Cl)c(Cl)c1)CNc1cc(=O)c2ccccc2[nH]1,O=c1cc(C(O)(c2ccc(O)cc2)c2ccc(Cl)c(Cl)c2)[nH]c2ccccc12,[5*]NCC(CNC[8*])N(C)C,[8*]C([8*])(O)c1ccc(O)cc1,0.0005780644714832306,4.824700000000003,411.0428987000001,0.45165848330404335,2.9082722514145445,Mw 0.00 / logP 1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CC(F)(F)C3)cc2)c2ccccc2n1,[4*]C1([15*])CCCCC1,[4*]C1([15*])CC(F)(F)C1,0.006631378550082445,3.0738200000000013,477.11699821200006,0.35568683694925063,2.767557190791189,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CN(C(C)C)C3)cc2)c2ccccc2n1,[4*]C1([15*])CCCCC1,[4*]C1([15*])CN(C(C)C)C1,0.006588485091924667,2.3687199999999997,484.17804099600005,0.3315434874464552,2.719760797823998,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)N3CC(S(C)(=O)=O)C3)cc2)c2ccccc2n1,[5*]NC1(C(=O)NO)CCCCC1,[5*]N1CC(S(C)(=O)=O)C1,0.004088327754288912,2.539720000000001,446.09701380399997,0.577674187849953,2.35173761012466,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,O=C(NO)C1(NS(=O)(=O)c2ccc(OCc3cc[n+]([O-])c4ccccc34)cc2)CCCCC1,[16*]c1cc(C)nc2ccccc12,[16*]c1cc[n+]([O-])c2ccccc12,0.0018311134772375226,2.538800000000001,471.14640652,0.2100119208871619,2.8699502107009014,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,COc1cccc2[nH]nc(COc3ccc(S(=O)(=O)NC4(C(=O)NO)CCCCC4)cc3)c12,[16*]c1cc(C)nc2ccccc12,[14*]c1n[nH]c2cccc(OC)c12,0.001827350934036076,2.6371,474.15730555199997,0.29028519591241286,2.805122223794191,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,O=C(NO)C1(NS(=O)(=O)c2ccc(OCc3[nH]ncc3C(F)(F)F)cc2)CCCCC1,[16*]c1cc(C)nc2ccccc12,[14*]c1[nH]ncc1C(F)(F)F,0.0018268250860273838,2.4941000000000004,462.118475432,0.3691228805506937,2.9665579075379966,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)c(N)c2)c2ccccc2n1,[12*]S(=O)(=O)c1ccc([16*])cc1,[12*]S(=O)(=O)c1ccc([16*])cc1N,0.0017161219147965312,3.191020000000001,484.17804099600005,0.22898942170924205,2.7354594578076323,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CNC(=O)[C@@H](NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)C(C)(C)O,[4*]C1(C(=O)NO)CCCCC1,[4*][C@H](C(=O)NC)C(C)(C)O,0.001690035336650908,2.286020000000001,457.167141964,0.47775193864071014,2.89326970842019,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCOC(=O)[C@H](CO)NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,[4*]C1(C(=O)NO)CCCCC1,[4*][C@@H](CO)C(=O)OCC,0.0016896319575607777,2.3245199999999997,444.13550748800003,0.4868590731980956,2.659065129959421,Mw 0.00 / logP -1.00,case1
2,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCOC(=O)c1ccoc1COc1ccc(S(=O)(=O)NC2(C(=O)NO)CCCCC2)cc1,[4*]Cc1cc(C)nc2ccccc12,[4*]Cc1occc1C(=O)OCC,0.0014483352424576879,2.5218999999999996,466.140986792,0.29046869244996826,2.7191048193190124,Mw 0.00 / logP -1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)N[C@@]3(C(=O)NO)CCC[C@H](C)C3)cc2)c2ccccc2n1,[4*]C1([15*])CCCCC1,[4*][C@@]1([15*])CCC[C@H](C)C1,0.009948443621397018,3.854820000000003,483.18279202800005,0.34703828529651504,3.3283018681887038,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)N[C@H]3CCC[C@H](C(=O)NO)CC3)cc2)c2ccccc2n1,[4*]C1([15*])CCCCC1,[15*][C@H]1CCC[C@H]([15*])CC1,0.009916776791214943,3.854820000000002,483.182792028,0.2668988125019975,3.0606669851593615,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CNC(=O)C1(NS(=O)(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)CCCCC1,[6*]C(=O)NO,[6*]C(=O)NC,0.007119553629308939,3.849420000000003,467.187877408,0.5501296402121546,2.5054944005536015,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(Cl)cc(C)c1Oc1ccc(S(=O)(=O)NC2(C(=O)NO)CCCCC2)cc1,[4*]Cc1cc(C)nc2ccccc12,[16*]c1c(C)cc(Cl)cc1C,0.004422065801918507,4.2357400000000025,452.11727058,0.44888864126580197,2.5753846907548716,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCC(C)[C@H](CC(=O)O)NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,[5*]NC1(C(=O)NO)CCCCC1,[5*]N[C@@H](CC(=O)O)C(C)CC,0.0020608920603990555,4.289920000000003,456.171892996,0.47145082406591854,3.060708025940362,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)NC(c3cccnc3)C(F)F)cc2)c2ccccc2n1,[5*]NC1(C(=O)NO)CCCCC1,[5*]NC(c1cccnc1)C(F)F,0.0020601446740329266,4.8019200000000035,469.12716897200005,0.40089833373710365,2.932947553306022,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2ccc(S(=O)(=O)N[C@@H](c3cncnc3)C(C)C)cc2)c2ccccc2n1,[5*]NC1(C(=O)NO)CCCCC1,[5*]N[C@@H](c1cncnc1)C(C)C,0.002059465739876032,4.587820000000003,462.17256169200004,0.41165778459967806,2.919054263616987,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,Cc1cc(COc2cccc(/C=C/C(=O)NC3(C(=O)NO)CCCCC3)c2)c2ccccc2n1,[12*]S(=O)(=O)c1ccc([16*])cc1,[1*]C(=O)/C=C/c1cccc([16*])c1,0.0015628552064299583,4.459920000000003,459.21580640800005,0.2751589896129885,2.6386036983884793,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCCC(NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)[C@@H](CC)CN,[4*]C1(C(=O)NO)CCCCC1,[4*]C(CCC)[C@@H](CC)CN,0.0009178580367006361,4.554120000000003,455.22426291600004,0.4421604658442987,3.197809633546239,Mw 0.00 / logP 1.00,case1
3,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(=O)NO)CCCCC3)cc2)c2ccccc2n1,CCOC(=O)[C@@H](NS(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1)[C@@H](C)CC,[4*]C1(C(=O)NO)CCCCC1,[4*][C@H](C(=O)OCC)[C@@H](C)CC,0.0009176229359582067,4.378320000000004,470.18754306000005,0.44208831424562606,2.9741328495919,Mw 0.00 / logP 1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,COC(=O)C1CN(C(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)CCS1,[5*]NCc1cn2c(C)cccc2n1,[5*]N1CCSC(C(=O)OC)C1,0.002640149788931012,2.45062,412.13175950000004,0.6353827975489938,3.407963173163476,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4c(C)ncn4CC#N)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1c(C)ncn1CC#N,0.0019198652589693666,2.6785200000000007,401.1712562280001,0.47005916542313203,3.123841474598656,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,COCc1cc(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)n(C)n1,[14*]c1cn2c(C)cccc2n1,[14*]c1cc(COC)nn1C,0.0019188864389434457,2.5299200000000006,406.1865719440001,0.45218337575337036,2.9409160720941827,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,CSc1nnc(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)n1C,[14*]c1cn2c(C)cccc2n1,[14*]c1nnc(SC)n1C,0.0019180139061063528,2.50042,409.1433272280001,0.4323053476191545,2.8857464785184437,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nc(N(C)C)ns4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1nc(N(C)C)ns1,0.0019174317130818963,2.56752,409.14332722800003,0.46253331293977495,3.1515559317158504,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nsc(N(C)C)n4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1nsc(N(C)C)n1,0.001917341840453446,2.56752,409.14332722800015,0.46253331293977484,3.078968721335869,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CC(C)C)c4nn[nH]n4)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*][C@@H](CC(C)C)c1nn[nH]n1,0.0013680981937795877,2.7503200000000003,406.1978053240001,0.384278213647961,3.48495205893483,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)[C@H](O)CO)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*][C@@H](c1ccccc1)[C@H](O)CO,0.001367451623082161,2.54432,418.175338564,0.3264402892680899,3.4552411712436246,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cnc(Cl)nc4N)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*]Cc1cnc(Cl)nc1N,0.0013672561617568135,2.6756200000000003,409.1166338120001,0.3784998317092079,2.927620250529566,Mw 0.00 / logP -1.00,case1
4,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](Cc4ccco4)C(=O)O)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*][C@@H](Cc1ccco1)C(=O)O,0.0013671363703906536,2.73872,406.138953056,0.3849319184895758,3.2071949927452073,Mw 0.00 / logP -1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc5[nH]c(C)cc45)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[16*]c1cccc2[nH]c(C)cc12,0.0068341451697051525,4.439740000000001,411.18075829200006,0.35022314388729503,2.767454472833167,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(C(C)(C)C)o4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1ccc(C(C)(C)C)o1,0.006826326716691256,4.5405200000000026,404.19607400800004,0.4626080335711982,2.892122358530047,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4c(Cl)csc4C)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[16*]c1c(Cl)csc1C,0.006815054453909397,4.673340000000003,412.08730784400007,0.4533533919340118,2.975191967739587,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,CCc1ccc(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)cc1F,[14*]c1cn2c(C)cccc2n1,[16*]c1ccc(CC)c(F)c1,0.006811486557126045,4.3515200000000025,404.17608751200004,0.46073201659405394,2.6590904906988353,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,CCc1c(F)cccc1CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,[14*]c1cn2c(C)cccc2n1,[16*]c1cccc(F)c1CC,0.006811449769884348,4.351520000000002,404.1760875120001,0.460732016594054,2.747610884258762,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cc5ccc(F)cc5o4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[14*]c1cc2ccc(F)cc2o1,0.00680591631680727,4.535320000000002,416.13970200400007,0.39868495201924037,2.7891821651408595,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(CCF)cc4)ncc23)ccn1,[14*]c1cn2c(C)cccc2n1,[16*]c1ccc(CCF)cc1,0.006803014315664768,4.162020000000002,404.1760875120001,0.4495820271807607,2.674480929289915,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N4CCC[C@@H]4c4cccs4)ncc23)ccn1,[5*]NCc1cn2c(C)cccc2n1,[5*]N1CCC[C@@H]1c1cccs1,0.0045417179353535175,4.758820000000004,404.1419302600001,0.5153989847602626,3.2130487164224846,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC45CC6CC(CC(C6)C4)C5)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*]CC12CC3CC(CC(C3)C1)C2,0.0023666885681450367,4.666220000000004,416.23245951600006,0.5760137384923478,4.011319314001721,Mw 0.00 / logP 1.00,case1
5,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cn5c(C)cccc5n4)ncc23)ccn1,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc5cc[nH]c5c4)ncc23)ccn1,[4*]Cc1cn2c(C)cccc2n1,[4*][C@H](C)c1ccc2cc[nH]c2c1,0.0023655924014747143,4.692320000000002,411.1807582920001,0.3435896436802321,3.2443175437525245,Mw 0.00 / logP 1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,OOc1ccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)cc1,[16*]c1cccc(Cl)c1,[16*]c1ccc(OO)cc1,0.005911387503147125,4.089600000000001,430.07528594800016,0.31436147675842907,2.99780525177885,Mw 0.00 / logP -1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,Nc1c(F)cccc1CCNc1ncc(Br)c(Nc2cc(C3CC3)n[nH]2)n1,[16*]c1cccc(Cl)c1,[16*]c1cccc(F)c1N,0.005879608448594809,3.959100000000001,431.0869339280001,0.4216352800053259,3.0219031846152458,Mw 0.00 / logP -1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,COc1cnc(Nc2nc(NCCc3cccc(Cl)c3)ncc2Br)nc1,[14*]c1cc(C2CC2)n[nH]1,[14*]c1ncc(OC)cn1,0.0019493703730404377,4.0893000000000015,434.025748912,0.577949371191218,2.4937537971559696,Mw 0.00 / logP -1.00,case1
6,Clc1cccc(CCNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)c1,CNCC(Nc1ncc(Br)c(Nc2cc(C3CC3)n[nH]2)n1)c1ccccc1,[4*]CCc1cccc(Cl)c1,[4*]C(CNC)c1ccccc1,0.001520133693702519,3.9558000000000018,427.1120058040001,0.43446818857597347,3.409555068260338,Mw 0.00 / logP -1.00,case1
