INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA,QED_DIFF,SA_DIFF,GEN-MOL-IDX,INPUT-MOL-DOCKED-SCORE,GEN-MOL-DOCKED-SCORE
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OC1(SC[C@H](O)CO)CCCCCCC1,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[4*]C1([15*])CCCCCCC1,0.0001751028466969,2.208,278.118794804,0.5277372510447074,3.711750496911274,0.1922827376317065,-0.4382495030887252,42,-5.3,-5.8
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OC1(SC[C@H](O)CO)CCCCCC1,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[4*]C1([15*])CCCCCC1,0.0001749924413161,1.8179,264.10314474,0.3986959249518333,3.795058032465316,0.0632414115388325,-0.3549419675346836,43,-5.3,-6.1
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CC(C)(OC(=O)O)SC[C@H](O)CO,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[4*]C([4*])(C)C,0.0001749445800669,0.5034999999999998,210.056194548,0.4523130317013713,3.758395967781332,0.1168585182883705,-0.3916040322186678,44,-5.3,-5.2
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)O[C@H]1CC[C@@H](SC[C@H](O)CO)CC1,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[15*][C@H]1CC[C@@H]([15*])CC1,0.0001748507202137,1.0785999999999998,250.087494676,0.6328539599730093,3.3067494483655926,0.2973994465600085,-0.8432505516344069,45,-5.3,-5.6
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OCCCCSC[C@H](O)CO,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[4*]CCCC[4*],0.0001747011701809,0.5475999999999999,224.071844612,0.412023074811035,3.067372725437408,0.0765685613980342,-1.0826272745625918,46,-5.3,-5.0
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)O[C@H]1CC[C@H](SC[C@H](O)CO)CC1,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[15*][C@H]1CC[C@H]([15*])CC1,0.0001746454217936,1.0785999999999998,250.087494676,0.6328539599730093,3.3067494483655926,0.2973994465600085,-0.8432505516344069,47,-5.3,-5.6
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OCc1ccc(CSC[C@H](O)CO)cc1,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[4*]Cc1ccc(C[4*])cc1,0.0001746199122862,1.4676,272.071844612,0.651508938522746,2.712504035372812,0.3160544251097452,-1.437495964627188,48,-5.3,-5.7
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OC1(SC[C@H](O)CO)CCCCC1,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[4*]C1([15*])CCCCC1,0.0001745639456203,1.4278,250.087494676,0.5051756234894227,3.893820077736223,0.1697211100764218,-0.2561799222637768,49,-5.3,-5.1
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OCC(=O)OCCSC[C@H](O)CO,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[4*]CCOC(=O)C[4*],0.0001745067274896,-0.6893999999999998,254.046023788,0.3851228784546157,3.1563925122784244,0.0496683650416149,-0.993607487721575,50,-5.3,-4.6
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)Oc1ccc(SC[C@H](O)CO)cc1,[4*]C[C@H]([4*])C[C@@H](O)C(=O)O,[16*]c1ccc([16*])cc1,0.0001744469336699,1.1886999999999996,244.040544484,0.4094988040243305,2.6600837140998586,0.0740442906113296,-1.489916285900141,51,-5.3,-5.5
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,NC(=O)CN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CC(N)=O,0.0001601538242539,-2.178499999999997,236.100836232,0.3519606031355231,3.074544952861098,0.0165060897225223,-1.0754550471389015,52,-5.3,-4.8
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CCCN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CCC,0.0001601477270014,-0.2537999999999999,221.126322708,0.4894460551929253,2.965378112800199,0.1539915417799245,-1.1846218871998009,53,-5.3,-5.0
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OCCN(CCO)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CCO,0.0001601389813004,-1.6715,223.105587264,0.3639523494566641,3.0581265743386608,0.0284978360436632,-1.0918734256613387,54,-5.3,-4.8
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,COCCN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CCOC,0.0001601364201633,-1.017399999999999,237.121237328,0.4413809742213566,2.976270150918854,0.1059264608083557,-1.1737298490811456,55,-5.3,-5.2
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CCCCN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CCCC,0.0001600985415279,0.1362999999999999,235.141972772,0.4923254762337972,2.9119080757846856,0.1568709628207963,-1.238091924215314,56,-5.3,-5.1
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,COC(=O)CN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CC(=O)OC,0.00016003845667,-1.490799999999998,251.100501884,0.4466022549000138,2.997677345067606,0.111147741487013,-1.1523226549323935,57,-5.3,-5.3
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,C=CCN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CC=C,0.0001600231626071,-0.4778000000000001,219.110672644,0.3772298734613258,3.252284266646352,0.0417753600483249,-0.8977157333536478,58,-5.3,-5.2
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)CN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CC(=O)O,0.0001599980168975,-1.5791999999999988,237.08485182,0.3723427798876856,3.000586711102856,0.0368882664746848,-1.1494132888971436,59,-5.3,-5.2
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,C#CCN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CC#C,0.0001599587412783,-1.0306000000000002,217.09502258,0.3729555286096166,3.440228497415583,0.0375010151966158,-0.7097715025844167,60,-5.3,-4.6
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CCN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CC,0.0001599355746293,-0.6438999999999997,207.110672644,0.4808274591628316,2.970546650374491,0.1453729457498308,-1.1794533496255086,61,-5.3,-4.7
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OCCN(Cc1ccccc1)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])Cc1ccccc1,0.0001599350653123,0.5364,269.12632270800003,0.5966284607904525,2.6139464992043973,0.2611739473774517,-1.5360535007956022,62,-5.3,-5.9
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OCCN(Cc1ccc(F)cc1)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])Cc1ccc(F)cc1,0.0001598711387487,0.6755,287.116900896,0.6090372234661189,2.692541663513593,0.273582710053118,-1.4574583364864069,63,-5.3,-6.4
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CN(Cc1ccc(COC(=O)O)cc1)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]Cc1ccc(CN([5*])C)cc1,0.000159833492944,0.6661999999999999,269.12632270800003,0.6301814200916863,2.6058727245030475,0.2947269066786855,-1.544127275496952,64,-5.3,-5.6
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)OCCN(Cc1ccc(Cl)cc1)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])Cc1ccc(Cl)cc1,0.0001598191302036,1.1898,303.08735035599994,0.6250625715069329,2.6860415236534543,0.2896080580939321,-1.4639584763465452,65,-5.3,-6.0
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CC(C)N(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])C(C)C,0.0001597518130438,-0.2553999999999998,221.126322708,0.5132957923838494,3.073715479664104,0.1778412789708485,-1.0762845203358955,66,-5.3,-4.8
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,Cc1ccc(CN(CCOC(=O)O)C[C@H](O)CO)cc1,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])Cc1ccc(C)cc1,0.0001597498485352,0.8448199999999999,283.14197277200003,0.6126605163468846,2.668280684492615,0.2772060029338837,-1.481719315507385,67,-5.3,-5.7
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CC(C)CN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CC(C)C,0.0001597478403709,-0.0077999999999999,235.141972772,0.5127014022387604,3.00312187593802,0.1772468888257595,-1.1468781240619794,68,-5.3,-5.4
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)CCN(CCOC(=O)O)C[C@H](O)CO,[4*]C[C@@H](C[C@@H](O)C(=O)O)S[11*],[4*]CCN([5*])CCC(=O)O,0.0001597376831341,-1.1890999999999992,251.100501884,0.3765960096326187,2.973461960452223,0.0411414962196179,-1.1765380395477765,69,-5.3,-5.5
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,CCCCN(C(C)=O)[C@H](COC(=O)O)C[C@@H](O)C(=O)O,[11*]SC[C@H](O)CO,[5*]N(CCCC)C(C)=O,9.220963693223894e-05,0.5337999999999998,291.13180201200004,0.5291663131006119,3.5689866451216217,0.1937117996876111,-0.5810133548783778,70,-5.3,-5.6
0,O=C(O)OC[C@@H](C[C@@H](O)C(=O)O)SC[C@H](O)CO,O=C(O)CS[C@H](COC(=O)O)C[C@@H](O)C(=O)O,[11*]SC[C@H](O)CO,[11*]SCC(=O)O,9.211120777763426e-05,-0.2970000000000002,268.02528834400005,0.43630417703316,3.817778528934913,0.1008496636201591,-0.3322214710650861,71,-5.3,-5.9
